"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"IT000016134","1951-02-04","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -30",",,G","  -78",",,G",,
"IT000016134","1951-02-05","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -30",",,G","  -40",",,G",,
"IT000016134","1951-02-06","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -28",",,G","  -38",",,G",,
"IT000016134","1951-02-07","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -26",",,G","  -40",",,G",,
"IT000016134","1951-02-08","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -12",",,G","  -52",",,G",,
"IT000016134","1951-02-09","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -12",",,G","  -42",",,G",,
"IT000016134","1951-02-10","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -8",",,G","  -30",",,G",,
"IT000016134","1951-02-11","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    2",",,G","  -16",",,G",,
"IT000016134","1951-02-12","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   12",",,G","   -8",",,G",,
"IT000016134","1951-02-13","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    6",",,G","  -16",",,G",,
"IT000016134","1951-02-14","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -4",",,G","  -50",",,G",,
"IT000016134","1951-02-15","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -20",",,G","  -52",",,G",,
"IT000016134","1951-02-16","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    2",",,G","  -42",",,G",,
"IT000016134","1951-02-17","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -4",",,G","  -50",",,G",,
"IT000016134","1951-02-18","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -14",",,G","  -68",",,G",,
"IT000016134","1951-02-19","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -4",",,G","  -38",",,G",,
"IT000016134","1951-02-20","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   34",",,G","  -80",",,G",,
"IT000016134","1951-02-21","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -20",",,G","  -60",",,G",,
"IT000016134","1951-02-22","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -40",",,G","  -62",",,G",,
"IT000016134","1951-02-23","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -54",",,G","  -82",",,G",,
"IT000016134","1951-02-24","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -36",",,G","  -80",",,G",,
"IT000016134","1951-02-25","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -30",",,G","  -50",",,G",,
"IT000016134","1951-02-26","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -26",",,G","  -42",",,G",,
"IT000016134","1951-02-27","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -22",",,G","  -62",",,G",,
"IT000016134","1951-02-28","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -50",",,G","  -94",",,G",,
"IT000016134","1951-03-01","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -82",",,G"," -106",",,G",,
"IT000016134","1951-03-02","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -70",",,G","  -94",",,G",,
"IT000016134","1951-03-03","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -66",",,G","  -94",",,G",,
"IT000016134","1951-03-04","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -20",",,G","  -70",",,G",,
"IT000016134","1951-03-05","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -10",",,G","  -70",",,G",,
"IT000016134","1951-03-06","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    1",",,G","  -40",",,G",,
"IT000016134","1951-03-07","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -2",",,G","  -22",",,G",,
"IT000016134","1951-03-08","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    2",",,G","  -22",",,G",,
"IT000016134","1951-03-09","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -1",",,G","  -20",",,G",,
"IT000016134","1951-03-10","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   24",",,G","  -68",",,G",,
"IT000016134","1951-03-11","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -20",",,G","  -42",",,G",,
"IT000016134","1951-03-12","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -24",",,G","  -40",",,G",,
"IT000016134","1951-03-13","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    6",",,G","  -45",",,G",,
"IT000016134","1951-03-14","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    4",",,G","  -48",",,G",,
"IT000016134","1951-03-15","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -16",",,G","  -58",",,G",,
"IT000016134","1951-03-16","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    0",",,G","  -32",",,G",,
"IT000016134","1951-03-17","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   18",",,G","  -16",",,G",,
"IT000016134","1951-03-18","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   22",",,G","    6",",,G",,
"IT000016134","1951-03-19","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    6",",,G","  -16",",,G",,
"IT000016134","1951-03-20","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -16",",,G","  -50",",,G",,
"IT000016134","1951-03-21","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -38",",,G"," -110",",,G",,
"IT000016134","1951-03-22","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -50",",,G"," -122",",,G",,
"IT000016134","1951-03-23","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   25",",,G"," -100",",,G",,
"IT000016134","1951-03-24","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   20",",,G","  -48",",,G",,
"IT000016134","1951-03-25","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -54",",,G","  -80",",,G",,
"IT000016134","1951-03-26","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -50",",,G"," -112",",,G",,
"IT000016134","1951-03-27","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -24",",,G","  -98",",,G",,
"IT000016134","1951-03-28","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -24",",,G","  -46",",,G",,
"IT000016134","1951-03-29","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -24",",,G","  -72",",,G",,
"IT000016134","1951-03-30","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -22",",,G","  -74",",,G",,
"IT000016134","1951-03-31","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -22",",,G","  -36",",,G",,
"IT000016134","1951-04-01","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -36",",,G","  -60",",,G",,
"IT000016134","1951-04-02","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -22",",,G","  -66",",,G",,
"IT000016134","1951-04-03","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -18",",,G","  -46",",,G",,
"IT000016134","1951-04-04","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -26",",,G","  -38",",,G",,
"IT000016134","1951-04-05","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -20",",,G","  -34",",,G",,
"IT000016134","1951-04-06","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -2",",,G","  -40",",,G",,
"IT000016134","1951-04-07","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -4",",,G","  -22",",,G",,
"IT000016134","1951-04-08","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -18",",,G","  -52",",,G",,
"IT000016134","1951-04-09","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -28",",,G","  -54",",,G",,
"IT000016134","1951-04-10","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    2",",,G","  -34",",,G",,
"IT000016134","1951-04-11","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    6",",,G","   -4",",,G",,
"IT000016134","1951-04-12","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -10",",,G","  -54",",,G",,
"IT000016134","1951-04-13","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -34",",,G","  -60",",,G",,
"IT000016134","1951-04-14","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -5",",,G","  -54",",,G",,
"IT000016134","1951-04-15","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -18",",,G","  -40",",,G",,
"IT000016134","1951-04-16","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -10",",,G","  -45",",,G",,
"IT000016134","1951-04-17","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    4",",,G","  -32",",,G",,
"IT000016134","1951-04-18","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    4",",,G","  -24",",,G",,
"IT000016134","1951-04-19","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   12",",,G","  -10",",,G",,
"IT000016134","1951-04-20","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   10",",,G","   -8",",,G",,
"IT000016134","1951-04-21","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   22",",,G","   -4",",,G",,
"IT000016134","1951-04-22","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   18",",,G","   -6",",,G",,
"IT000016134","1951-04-23","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    2",",,G","  -26",",,G",,
"IT000016134","1951-04-24","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -22",",,G","  -62",",,G",,
"IT000016134","1951-04-25","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    6",",,G","  -34",",,G",,
"IT000016134","1951-04-26","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   36",",,G","   -4",",,G",,
"IT000016134","1951-04-27","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    4",",,G","  -12",",,G",,
"IT000016134","1951-04-28","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    2",",,G","  -16",",,G",,
"IT000016134","1951-04-29","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -2",",,G","  -40",",,G",,
"IT000016134","1951-04-30","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -16",",,G","  -58",",,G",,
"IT000016134","1951-05-01","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   18",",,G","  -28",",,G",,
"IT000016134","1951-05-02","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   34",",,G","   10",",,G",,
"IT000016134","1951-05-03","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   38",",,G","   10",",,G",,
"IT000016134","1951-05-04","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   12",",,G","    0",",,G",,
"IT000016134","1951-05-05","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   10",",,G","  -12",",,G",,
"IT000016134","1951-05-06","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   14",",,G","  -20",",,G",,
"IT000016134","1951-05-07","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -2",",,G","  -16",",,G",,
"IT000016134","1951-05-08","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -2",",,G","  -14",",,G",,
"IT000016134","1951-05-09","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  -10",",,G","  -22",",,G",,
"IT000016134","1951-05-10","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    0",",,G","  -24",",,G",,
"IT000016134","1951-05-11","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -2",",,G","  -16",",,G",,
"IT000016134","1951-05-12","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    0",",,G","  -20",",,G",,
"IT000016134","1951-05-13","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    2",",,G","  -10",",,G",,
"IT000016134","1951-05-14","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    4",",,G","  -16",",,G",,
"IT000016134","1951-05-15","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -6",",,G","  -36",",,G",,
"IT000016134","1951-05-16","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -4",",,G","  -18",",,G",,
"IT000016134","1951-05-17","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   -2",",,G","  -24",",,G",,
"IT000016134","1951-05-18","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"    2",",,G","  -22",",,G",,
"IT000016134","1951-05-19","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   22",",,G","   -6",",,G",,
"IT000016134","1951-05-20","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   22",",,G","    0",",,G",,
"IT000016134","1951-05-21","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   52",",,G","   18",",,G",,
"IT000016134","1951-05-22","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   58",",,G","   40",",,G",,
"IT000016134","1951-05-23","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   86",",,G","   48",",,G",,
"IT000016134","1951-05-24","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  104",",,G","   62",",,G",,
"IT000016134","1951-05-25","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  112",",,G","   86",",,G",,
"IT000016134","1951-05-26","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  106",",,G","   62",",,G",,
"IT000016134","1951-05-27","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   60",",,G","   40",",,G",,
"IT000016134","1951-05-28","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   52",",,G","   24",",,G",,
"IT000016134","1951-05-29","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   82",",,G","   24",",,G",,
"IT000016134","1951-05-30","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   94",",,G","   44",",,G",,
"IT000016134","1951-05-31","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  114",",,G","   32",",,G",,
"IT000016134","1951-06-01","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   62",",,G","   22",",,G",,
"IT000016134","1951-06-02","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   38",",,G","   16",",,G",,
"IT000016134","1951-06-03","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   64",",,G","   18",",,G",,
"IT000016134","1951-06-04","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   70",",,G","   36",",,G",,
"IT000016134","1951-06-05","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   55",",,G","   26",",,G",,
"IT000016134","1951-06-06","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   74",",,G","   28",",,G",,
"IT000016134","1951-06-07","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   80",",,G","   50",",,G",,
"IT000016134","1951-06-08","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   64",",,G","   38",",,G",,
"IT000016134","1951-06-09","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   74",",,G","   28",",,G",,
"IT000016134","1951-06-10","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   85",",,G","   54",",,G",,
"IT000016134","1951-06-11","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   78",",,G","   52",",,G",,
"IT000016134","1951-06-12","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   94",",,G","   50",",,G",,
"IT000016134","1951-06-13","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  120",",,G","   70",",,G",,
"IT000016134","1951-06-14","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  150",",,G","   74",",,G",,
"IT000016134","1951-06-15","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  156",",,G","  104",",,G",,
"IT000016134","1951-06-16","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  168",",,G","  114",",,G",,
"IT000016134","1951-06-17","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  172",",,G","  112",",,G",,
"IT000016134","1951-06-18","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  170",",,G","  100",",,G",,
"IT000016134","1951-06-19","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  154",",,G","  100",",,G",,
"IT000016134","1951-06-20","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  152",",,G","   98",",,G",,
"IT000016134","1951-06-21","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  134",",,G","   96",",,G",,
"IT000016134","1951-06-22","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  156",",,G","   98",",,G",,
"IT000016134","1951-06-23","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  144",",,G","   54",",,G",,
"IT000016134","1951-06-24","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   64",",,G","   24",",,G",,
"IT000016134","1951-06-25","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   56",",,G","   18",",,G",,
"IT000016134","1951-06-26","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   68",",,G","   20",",,G",,
"IT000016134","1951-06-27","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   90",",,G","   40",",,G",,
"IT000016134","1951-06-28","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  112",",,G","   56",",,G",,
"IT000016134","1951-06-29","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  102",",,G","   56",",,G",,
"IT000016134","1951-06-30","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   82",",,G","   48",",,G",,
"IT000016134","1951-07-01","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   64",",,G","   34",",,G",,
"IT000016134","1951-07-02","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   58",",,G","   24",",,G",,
"IT000016134","1951-07-03","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  104",",,G","   40",",,G",,
"IT000016134","1951-07-04","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  134",",,G","   78",",,G",,
"IT000016134","1951-07-05","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  112",",,G","   78",",,G",,
"IT000016134","1951-07-06","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  100",",,G","   76",",,G",,
"IT000016134","1951-07-07","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  125",",,G","   68",",,G",,
"IT000016134","1951-07-08","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  136",",,G","   86",",,G",,
"IT000016134","1951-07-09","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  100",",,G","   80",",,G",,
"IT000016134","1951-07-10","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  116",",,G","   76",",,G",,
"IT000016134","1951-07-11","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  148",",,G","   88",",,G",,
"IT000016134","1951-07-12","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  156",",,G","  104",",,G",,
"IT000016134","1951-07-13","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  166",",,G","   98",",,G",,
"IT000016134","1951-07-14","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  146",",,G","   88",",,G",,
"IT000016134","1951-07-15","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  164",",,G","   98",",,G",,
"IT000016134","1951-07-16","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  100",",,G","   70",",,G",,
"IT000016134","1951-07-17","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   66",",,G","   48",",,G",,
"IT000016134","1951-07-18","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  102",",,G","   56",",,G",,
"IT000016134","1951-07-19","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  134",",,G","   86",",,G",,
"IT000016134","1951-07-20","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  138",",,G","   98",",,G",,
"IT000016134","1951-07-21","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  132",",,G","   96",",,G",,
"IT000016134","1951-07-22","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  160",",,G","   98",",,G",,
"IT000016134","1951-07-23","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  118",",,G","   70",",,G",,
"IT000016134","1951-07-24","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  100",",,G","   30",",,G",,
"IT000016134","1951-07-25","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   78",",,G","   38",",,G",,
"IT000016134","1951-07-26","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   60",",,G","   20",",,G",,
"IT000016134","1951-07-27","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   96",",,G","   50",",,G",,
"IT000016134","1951-07-28","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  104",",,G","   72",",,G",,
"IT000016134","1951-07-29","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  124",",,G","   80",",,G",,
"IT000016134","1951-07-30","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  158",",,G","  100",",,G",,
"IT000016134","1951-07-31","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  174",",,G","  128",",,G",,
"IT000016134","1951-08-01","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  174",",,G","  120",",,G",,
"IT000016134","1951-08-02","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  162",",,G","  112",",,G",,
"IT000016134","1951-08-03","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  182",",,G","  128",",,G",,
"IT000016134","1951-08-04","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  126",",,G","   94",",,G",,
"IT000016134","1951-08-05","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  116",",,G","   80",",,G",,
"IT000016134","1951-08-06","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  144",",,G","   80",",,G",,
"IT000016134","1951-08-07","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  168",",,G","  100",",,G",,
"IT000016134","1951-08-08","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"  138",",,G","   90",",,G",,
"IT000016134","1951-08-09","44.2","10.7","2165.0","MONTE CIMONE, IT",,,,,"   86",",,G","   52",",,G",,
