values_fd,values_o
3796.2058619493546,6827.2
3761.2528474724845,6794.5
3773.104804225101,6805.4
3789.040822463244,6823.2
3787.529781240591,6825.2
3805.6834184058694,6846.1
3860.1390510029473,6905.0
3847.5224357388506,6901.4
3856.7476149973154,6915.6
3848.655024315928,6912.9
3853.458535649178,6921.5
3815.125834408066,6887.4
3802.5737897988647,6874.9
3829.0498989626653,6901.7
3808.4208057017395,6885.1
3786.314364988716,6864.2
3764.197645102421,6841.8
3739.749635960831,6816.1
3670.060052813205,6744.2
3696.4075077421076,6763.1
3671.3218145590686,6737.1
3662.335422016148,6725.1
3726.554627429775,6787.0
3737.5765350054953,6803.3
3699.2483434431883,6769.1
3708.382565674267,6777.4
3672.8067119351954,6743.2
3683.968268912127,6752.2
3716.0356682200327,6784.9
3698.9415852647417,6771.8
3683.4150612955114,6757.3
3714.653704176524,6788.4
3701.6485469763516,6779.2
3669.9217586883096,6748.9
3712.3102571832605,6789.8
3701.361226966109,6783.1
3685.850882600027,6769.4
3700.3935837144077,6784.3
3714.1751945811743,6800.6
3699.070660982776,6789.0
3713.494327319493,6804.7
3714.4555008446155,6808.8
3711.750723248641,6808.8
3699.942366227504,6799.2
3703.0994238047233,6803.4
3709.527146717114,6811.7
3694.574618655962,6799.3
3699.6693459634002,6805.2
3696.0600661229078,6803.5
3706.030259212873,6815.0
3723.0150284877022,6834.7
3726.265303518931,6842.0
3724.3681018466473,6843.6
3780.237181685292,6902.3
3801.9616907128307,6932.3
3791.431753998498,6929.6
3741.1269633319052,6884.1
3750.2746576121613,6892.6
3792.7986821892896,6937.3
3801.414765541477,6952.5
3840.1959287822324,6996.9
3850.0523112324454,7015.2
3841.666543608614,7014.0
3854.0063408201013,7031.3
3846.0429918656373,7029.2
3833.440872736087,7020.8
3831.7883620640837,7022.0
3840.1017562605666,7033.4
3811.3549266383607,7008.7
3803.451325706978,7001.6
3802.711886138497,7002.0
3818.1303010328306,7019.2
3814.882935253634,7019.6
3797.7932552729712,7005.3
3829.831050442468,7038.4
3809.222514133429,7022.8
3786.557455764961,7001.9
3802.432270536526,7017.8
3814.9648309951385,7033.1
3840.3333759011493,7062.2
3830.673289913823,7058.2
3804.635339693537,7035.5
3798.595151860544,7030.1
3792.215362973734,7024.8
3758.9730667267554,6992.6
3756.620019356191,6988.5
3701.9711076842696,6933.6
3718.500387586437,6945.2
3746.9076112332637,6973.2
3728.461669893611,6957.6
3688.064512055495,6917.3
3678.3706177452204,6904.3
3654.9645750689474,6878.7
3659.830166819408,6880.3
3620.526950093634,6839.9
3645.693720619886,6860.6
3673.678093019435,6888.8
3632.0609354895387,6850.0
3613.9209199626675,6829.4
3566.1190072248983,6778.9
3481.1885901693013,6687.9
3587.163187120811,6782.1
3520.2421153446,6719.0
3577.8973210835966,6771.1
3519.8293753224125,6715.7
3588.3851874449524,6779.5
3622.2440907604155,6817.7
3620.839385165904,6821.8
3589.232681769422,6793.4
3609.734732917724,6813.2
3609.145782337379,6815.0
3588.335093792609,6795.9
3576.4769872861916,6783.5
3536.7510377111357,6742.9
3539.0654382659072,6741.2
3559.7085103222576,6760.2
3556.1331893517972,6757.8
3584.0036978855474,6786.0
3564.974476663776,6770.2
3564.011210746955,6769.4
3551.7679646472675,6757.7
3399.7621842519234,6605.2
3349.4126004916357,6539.8
3337.8932054814572,6515.3
3238.997331339758,6407.2
3322.6179857108455,6474.5
3242.7036357841125,6392.6
3133.519339704455,6272.3
3080.6748621315905,6201.2
3098.7433553915084,6202.3
3096.202547450545,6189.8
3132.3875206143553,6217.5
2872.8433295630634,5954.5
2710.4749227147977,5762.1
2901.191576950681,5918.4
2962.149667034076,5975.9
2909.7605687259825,5922.8
2903.013977608331,5907.3
2888.8582491030347,5885.5
3027.178116395099,6015.9
2956.717430328947,5952.7
2998.848380550145,5989.6
2895.3069735799504,5886.5
2812.9934914118903,5792.8
2870.7967681831515,5835.2
2886.8707357186913,5846.9
2934.232513234672,5891.1
2988.757658611534,5946.8
2937.2679263336245,5899.9
2878.478777121283,5837.5
2866.165512187472,5816.9
2914.4272999225636,5858.6
2948.4837221447356,5892.6
3037.481876895582,5983.6
2942.790347957849,5898.0
3002.982788714005,5953.2
2958.5311057826566,5912.3
2978.0700742646186,5928.9
3036.1640528016196,5987.3
3057.654709554142,6014.4
3037.260002418277,5999.0
2992.7948677572167,5955.5
2761.3457008005794,5720.6
2769.4122639202383,5703.9
2680.674605234093,5602.2
2828.4850923040444,5731.9
2800.5986770379964,5706.7
2843.416944213822,5745.5
2852.193042993111,5755.0
2789.618712050021,5692.4
2846.635115187195,5742.3
2802.7113620233094,5699.5
2590.9081204852973,5482.8
2621.425791460631,5488.8
2554.975594157854,5411.0
2632.1085948677996,5472.6
2830.9675651969774,5668.2
2811.4559906689283,5664.0
2843.875288771931,5700.9
2785.682598138299,5648.3
2768.475286377644,5628.3
2775.529858066307,5632.3
2883.003432368283,5738.5
2914.8721347275073,5779.9
2893.5199004868814,5766.5
3062.2544676814055,5937.9
3126.064225827028,6020.8
3067.8441648915136,5980.0
3122.341300582681,6040.1
3171.233246573169,6099.9
3072.674637661934,6014.0
2976.371959083841,5916.8
2986.7274265404903,5919.3
3093.7923761603506,6024.4
3069.952045600873,6010.5
3077.2055560409885,6021.1
2984.695807518706,5932.3
2988.2061853441314,5929.6
2856.2746396148314,5795.6
2781.623536924751,5706.8
2836.4504760180052,5746.5
2889.2449037126635,5795.5
2823.357588011378,5731.2
2862.554857700918,5763.6
2865.639180831618,5766.4
2829.453504574607,5729.5
2868.7703707862697,5764.3
2882.704873723669,5779.3
2887.648018759729,5785.6
2950.8783077389485,5849.8
2890.406200504569,5796.1
2897.9335397194022,5801.3
2870.2290757344763,5773.6
2870.7314994614408,5771.4
2953.4992326219444,5852.8
2900.936139447646,5807.6
2915.908595804158,5821.2
2893.328023311469,5799.9
2908.2195552765556,5813.4
2936.359251023439,5842.5
2935.5677911841453,5845.1
2905.026154416703,5816.5
2928.0121536424913,5837.9
2911.4794150468306,5823.2
2920.1869296084024,5831.4
2932.30083136293,5844.4
2960.4333267025754,5874.4
2994.865910413918,5912.9
3022.153825824424,5946.2
3027.850014049325,5958.5
3126.093650332681,6061.8
3141.2220272862037,6090.6
3201.314454281759,6160.8
3199.5257242987727,6172.4
3172.122756083606,6154.1
3258.656086916938,6245.2
3222.51180867352,6222.4
3199.6912245588665,6205.1
3249.5841167632548,6258.1
3227.306523084387,6244.5
3158.828742245698,6180.2
3171.260453677667,6190.0
3253.494470972965,6273.7
3260.366669360469,6290.6
3334.1732818513124,6371.6
3296.0892761180103,6346.5
3209.638369169771,6265.1
3262.0431992374424,6313.9
3225.4881579417315,6282.5
3129.560766677859,6186.8
3170.4829722404875,6219.6
3187.020950953006,6236.8
3271.4139384352443,6323.4
3231.9946108634886,6294.1
3184.1074249454387,6248.5
3166.7414353536774,6229.0
3124.7354159456627,6185.2
3165.865890061743,6221.8
3163.7889566446356,6221.8
3170.6532222324295,6229.7
3174.854265738759,6235.6
3162.710848472191,6225.3
3159.34420736078,6222.3
3152.6613327868135,6216.1
3144.238717914988,6207.8
3157.222538397337,6220.5
3160.240641053604,6225.1
3126.993564912381,6193.4
3054.077840418227,6118.5
3041.3249566265613,6097.9
3097.4468841474977,6148.7
3081.0055887768426,6134.6
2980.921562393721,6033.7
2947.412695929725,5989.8
2974.745357576839,6008.1
2968.3379779600064,5998.7
2983.065714718957,6010.1
3042.5616833487697,6068.5
3065.976962507779,6096.6
3044.106296336694,6079.2
3024.801710030468,6060.3
3038.9974327755854,6073.2
3226.632489385768,6261.8
3295.062215942534,6349.6
3250.5831505823494,6322.8
3311.759523867766,6391.0
3262.280417117173,6353.9
3215.168164801399,6310.6
3181.6144016517383,6276.7
3257.7139011145773,6351.0
3212.5078885733274,6313.6
3292.5547996608016,6394.2
3162.0082190687026,6273.3
3182.1798959189296,6286.7
3140.41981309285,6244.8
3135.5827805629315,6236.2
3169.703731829437,6268.3
3168.305615718059,6269.4
3156.71998441732,6259.2
3134.450430144114,6237.0
3150.3318177640035,6251.2
3169.2424722653577,6271.2
3183.0091914597906,6287.7
3156.6544769433926,6264.6
3157.839552224485,6265.5
3139.2820459622526,6247.6
3142.8938637167903,6250.2
3149.5223816613184,6257.1
3142.696557526581,6251.4
3154.621590872035,6263.6
3136.468676302029,6247.2
3127.6502673562654,6237.9
3039.824815814803,6149.4
2870.9421826757334,5971.7
2811.021945971768,5890.3
2916.4891691285375,5977.5
2947.0632572846134,6006.7
2917.529310920154,5977.1
2810.961825501361,5866.2
2857.920602464936,5899.3
2964.24774683689,6001.8
2936.9188154605326,5981.3
2944.9638128479646,5989.1
2962.1211319001222,6006.7
3014.7525034082546,6061.0
3010.3740557158494,6062.6
3031.5561921597155,6086.6
3131.4604776659726,6190.6
3069.797581517896,6141.6
3073.63392309634,6146.8
3023.932784174617,6099.6
3019.4645670861796,6092.4
3006.141161848907,6077.9
2959.620073881345,6029.7
2981.6991673608445,6046.4
3016.1742684652954,6080.2
2982.1043861884023,6048.9
2978.1146180801416,6042.9
2990.8056286336055,6054.3
3029.363785286174,6093.4
3033.1658845941106,6101.3
3026.8651621762037,6097.7
3006.9941634884153,6079.1
2989.3037823578225,6060.6
2986.6015785875,6056.1
3003.5303394729535,6072.0
3015.1423290950734,6084.8
2995.396391894971,6066.9
2994.0698546257277,6064.8
2988.3196302588767,6058.8
3005.7736899572055,6075.7
2989.895433025647,6061.4
3010.1193481892715,6081.0
3012.5918483142727,6085.4
2990.5464653964073,6064.8
2998.655097190146,6071.8
3047.915437925617,6121.6
3073.636303948477,6152.7
3074.897759123339,6159.7
3086.290419494284,6175.0
3049.039174375045,6141.9
3073.7227325689464,6166.0
3117.7693123307154,6213.1
3113.8294129293604,6215.8
3094.577425445108,6200.5
3127.9831401964384,6235.2
3183.8256390509696,6296.1
3208.2684611271297,6329.7
3183.380699343646,6313.3
3213.255135408596,6346.8
3207.3495773762197,6347.5
3196.5580450351526,6341.1
3211.2326007430433,6358.6
3134.9335148407213,6286.7
3036.23696464122,6184.0
3020.3553533639833,6157.3
3061.8184263198286,6191.8
3019.126773208749,6149.1
3026.4005339485284,6151.6
3006.0932464205007,6129.3
2973.0594348616314,6092.8
2984.607374902888,6098.9
3101.883492236273,6214.0
3075.8086341185044,6197.9
3048.4423383306744,6173.0
3132.085771177875,6255.9
3132.2952484599914,6264.6
3065.121351112749,6202.4
3080.562575903048,6214.8
3127.315629462038,6262.4
3133.198401816182,6273.8
3119.054254331053,6263.7
3050.9383962992206,6197.2
3015.290758759107,6156.5
3051.1096952173766,6186.7
3076.9003052342387,6213.1
3054.7190442390793,6193.6
3063.3955558393777,6201.6
3073.853617405606,6212.9
3085.4389858228387,6226.2
3095.7616566842166,6238.9
3082.244554210778,6228.1
3077.2161352936632,6223.7
3081.8977597609655,6228.8
3149.541892687047,6297.6
3123.8480198520465,6279.7
3131.5095377106722,6289.5
3140.789180407921,6301.7
3175.5638046944823,6339.8
3214.6591213004085,6385.0
3166.7498630960426,6345.2
3121.780938293826,6301.0
3151.5540966015305,6328.1
3203.9783800438004,6383.0
3169.473634123331,6355.6
3182.534572558566,6369.8
3180.4810369288075,6370.8
3190.5616696418633,6383.2
3175.6849773420968,6371.5
3143.275699024266,6340.2
3138.604484493597,6333.8
3147.067460374057,6341.6
3122.2340964138766,6317.7
3152.623800666328,6346.5
3157.707062910482,6354.2
3133.195329254556,6331.9
3194.81848289593,6392.8
3223.5686747385766,6427.9
3253.7140369531694,6464.8
3221.1064450984027,6439.8
3317.6366261881385,6538.4
3297.1668286555846,6530.1
3303.1515747743,6541.8
3264.1310932468364,6508.3
3245.7978895242336,6490.7
3299.8842243263553,6544.9
3308.0787343225743,6559.7
3275.338404439085,6532.3
3304.2965167742755,6562.2
3314.2349836924277,6576.9
3334.0894802848293,6601.4
3282.8470454595144,6555.9
3036.650698450529,6309.0
3095.769003113539,6344.5
3112.521344941025,6355.1
3158.913318585031,6398.6
3206.3855213451225,6448.3
3187.7352866824513,6435.1
3081.0042767430955,6329.5
3129.647394898889,6368.6
3147.4064340860286,6386.4
3176.2677875918434,6416.6
3179.7455795381475,6423.6
3156.6269417008702,6402.9
3126.980741808353,6372.7
3060.353983354432,6303.3
3070.935600280917,6306.0
2996.767879520203,6228.6
3013.674403247206,6235.8
2916.3482850677206,6134.4
2939.9843746398515,6145.1
2990.0205234486743,6189.6
2910.5377015149484,6110.6
2948.8468557371993,6140.0
2976.280279023531,6165.7
2990.864310861514,6180.9
2970.1823641448827,6161.2
2971.3785875685026,6160.4
2970.313896881718,6158.1
2883.372094767634,6070.0
2872.5466204948566,6049.5
2737.3680456221455,5907.6
2804.68506736666,5956.7
2806.5688227484948,5954.2
2860.825598813692,6004.1
2744.2353449556467,5889.0
2715.8997122207384,5848.5
2496.765503558376,5619.1
2615.6977728690936,5708.9
2613.923400829659,5701.2
2486.0630073164675,5566.4
2513.4436546737234,5574.7
2601.1814641468295,5652.5
2587.112332200646,5638.7
2643.8764921297907,5691.5
2653.9370493437127,5703.3
2607.9179381421145,5657.6
2584.2094140963327,5628.4
2613.7669098778283,5651.7
2633.3461547061347,5669.6
2602.2927331201927,5638.2
2517.9840008572323,5549.5
2404.5813956311276,5424.4
2399.001823943831,5400.0
2351.8331725044354,5340.2
2420.043918944992,5394.1
2416.434685805967,5386.8
2327.184290033314,5292.3
2372.930686576335,5324.1
2398.168090149803,5344.3
2471.4574556889934,5414.8
2510.95337041513,5458.0
2473.7793986331512,5425.1
2431.8218621238047,5380.8
2410.239261496955,5353.2
2422.6017955677567,5359.3
2491.979006580266,5425.3
2474.5582219910043,5411.6
2598.180668317953,5534.3
2578.7162568627095,5526.1
2595.118610695365,5546.1
2471.232546737288,5426.2
2444.8660702172206,5389.9
2425.9445101307424,5363.2
2396.675037318028,5327.0
2427.409209328637,5349.9
2440.2891891777126,5360.3
2445.901876352191,5364.4
2444.394665139094,5361.5
2451.326843237799,5366.6
2442.5404336187676,5356.7
2446.5962900801806,5358.5
2493.207878244903,5403.6
2490.0957966460983,5403.6
2500.061469849271,5414.3
2476.4171337717335,5391.8
2472.7933564445025,5386.2
2510.210467086557,5422.0
2524.9303955046375,5439.2
2584.622017513165,5501.3
2567.449730737836,5491.3
2539.2988786790856,5465.4
2563.1670923774695,5488.2
2576.0010714308664,5503.2
2571.2601751701354,5501.0
2619.0389810878346,5549.9
2617.357851549401,5553.9
2609.779223141539,5549.5
2586.9110328012116,5528.2
2582.982116757588,5523.4
2562.3192631005822,5502.3
2586.3380322262856,5524.2
2582.998312050304,5522.2
2612.486367412535,5552.0
2624.5788638698023,5567.3
2623.331925186405,5569.1
2619.17080690111,5566.8
2633.0497516308415,5581.7
2633.615748680083,5584.6
2623.8604161757435,5576.5
2639.9301140820444,5592.9
2672.561833759346,5627.7
2644.0356455563087,5603.9
2605.719159616572,5565.7
2601.6595619895265,5558.5
2612.812334965133,5567.9
2621.7524513333315,5577.0
2663.638218021584,5619.8
2672.2212595340134,5633.1
2628.6504144645905,5593.1
2647.368744436553,5609.9
2651.890594632305,5615.8
2624.3043621824972,5589.6
2642.3265078602794,5605.9
2623.964076334215,5588.7
2638.191329180562,5601.8
2638.998616214073,5603.6
2635.9238458300824,5601.2
2641.506865374762,5607.0
2666.75940570864,5633.1
2647.1250801850574,5616.6
2635.7817023328353,5605.2
2629.356294546745,5598.0
2632.5915080055975,5600.4
2610.016986745283,5577.8
2606.1479702684483,5571.7
2630.8969478257295,5594.9
2629.3883682119135,5594.9
2637.060019250172,5603.1
2637.7320170488683,5604.9
2651.2554307538985,5619.2
2674.118457183419,5644.0
2659.3006485769165,5632.7
2647.074122221838,5621.2
2666.9358350111015,5640.7
2646.1138341322508,5622.0
2663.1297147550367,5638.3
2675.4843892757785,5652.3
2673.8782801424027,5653.0
2674.8886630909565,5655.4
2674.337358680659,5656.1
2670.236753384495,5653.0
2724.240966241828,5707.5
2720.7352269316175,5710.0
2743.401148777268,5735.9
2759.145387338308,5756.4
2752.361799052702,5754.5
2760.8156693057467,5765.8
2749.271352767908,5757.6
2814.354693440565,5824.2
2749.372992212633,5767.4
2668.0755522017516,5684.8
2694.9429560130357,5704.0
2712.6400404529704,5720.8
2716.5980409900358,5725.9
2738.653342737324,5749.0
2742.8651712451283,5756.2
2713.22483604625,5728.9
2708.1330128127547,5722.6
2707.492049528841,5721.3
2723.362383953615,5737.0
2717.8875547759744,5733.2
2659.241792909933,5675.1
2508.4976174270755,5519.1
2572.0852705824436,5565.0
2588.066600951877,5577.4
2562.721239661331,5550.2
2708.262921036272,5691.2
2674.704708820049,5669.0
2666.709034417131,5663.1
2679.0861596564782,5676.3
2681.169310651778,5680.4
2665.3258742683624,5666.1
2668.3617846056136,5668.7
2660.3916727231485,5661.1
2662.4272912148836,5662.7
2681.7046952651194,5682.1
2722.7215917319545,5725.2
2726.2757603869927,5734.1
2720.2195094773406,5731.6
2714.8594504683433,5728.2
2676.37009953055,5690.9
2690.402794748676,5702.3
2691.2744227340313,5703.6
2672.5322538100063,5685.3
2623.8706098697735,5635.2
2661.3186848598875,5667.2
2684.513883780328,5691.2
2688.904536146508,5698.0
2672.094029830555,5682.9
2681.1394954832267,5691.4
2707.471381169951,5718.6
2746.8335166264133,5761.2
2737.1296243476295,5757.4
2744.5448733870116,5767.5
2789.2849277335963,5815.2
2753.3231647300067,5786.0
2774.5290032428356,5808.0
2764.169829507369,5801.2
2759.76407251517,5798.4
2759.4404131061583,5799.3
2806.8365619395004,5848.0
2798.799785888771,5846.0
2829.741451112608,5880.0
2805.55765135652,5861.5
2758.9096634964963,5816.4
2806.777749964459,5861.5
2808.3998298747665,5867.2
2751.833904635634,5813.4
2767.775420564156,5825.9
2783.852013727656,5842.4
2835.8795538976274,5896.5
2836.626275779854,5903.9
2810.136821699026,5881.6
2837.4844906168946,5909.5
2889.128519864035,5965.1
2889.230811718804,5973.2
2880.5972278564554,5969.8
2863.649477299539,5956.1
2910.7391998046746,6004.5
2919.4302014485756,6019.7
2883.1146459466636,5988.7
2891.0323372271864,5997.1
2911.3327051116216,6019.7
2916.3495491080253,6028.9
2949.5738713946184,6065.8
2935.4242599868244,6058.0
2968.1233180637237,6093.8
2871.089942865894,6003.0
2800.453445015738,5927.2
2800.6417414028037,5918.8
2851.070782183563,5965.0
2816.464340806836,5932.9
2857.2881326931238,5971.4
2781.953096345479,5899.1
2794.386427625749,5905.7
2768.9709645281164,5878.7
2764.17462351864,5870.3
2759.1493434116264,5862.7
2790.440770798441,5891.8
2810.298325210931,5913.3
2801.682441036408,5907.3
2825.9713893554404,5932.2
2814.546140786331,5923.8
2851.004670854958,5961.0
2815.4312380083575,5929.9
2810.291108002255,5924.0
2810.202123123582,5923.6
2839.3472769659957,5952.9
2814.8978931337865,5931.7
2828.5164278939446,5944.9
2839.5042065201524,5957.5
2819.8237669478012,5940.1
2797.953909281861,5917.9
2806.245531532408,5924.3
2760.7448865752185,5878.9
2768.330953743646,5882.1
2758.6195432043733,5870.9
2765.403312724475,5875.7
2765.053600500132,5874.8
2775.669930600601,5884.9
2767.483201007598,5877.4
2753.0789076175015,5862.5
2733.130204304754,5840.9
2744.2112648704706,5849.1
2719.5736080100587,5823.9
2729.0887370058153,5830.4
2726.5317374723586,5827.0
2741.2511334757564,5840.7
2753.14289620886,5853.3
2763.7470832757385,5865.3
2762.8500235634106,5866.2
2739.249456109636,5843.6
2714.0492404311667,5816.8
2718.0390421375905,5817.6
2725.48450010684,5823.7
2731.29366288708,5829.3
2723.410993467888,5821.7
2728.934736364299,5826.5
2736.092502301699,5833.8
2721.452987536757,5819.9
2709.509135605334,5806.9
2681.207289592789,5776.9
2646.1013536561672,5738.0
2625.028573786872,5711.2
2652.4419895961814,5733.0
2639.7254460170307,5719.3
2673.8260682046703,5750.8
2613.1567901660405,5691.6
2620.546238862342,5693.2
2673.4936642137463,5743.5
2670.295430074852,5743.5
2636.0378143733496,5710.1
2643.782552941137,5714.8
2661.8283142219193,5731.9
2650.1608558425883,5721.2
2642.4588440780612,5712.6
2645.6113708584417,5714.4
2609.6950674581335,5677.9
2600.0220261040436,5664.1
2576.7377952701263,5637.4
2582.9012974067978,5638.9
2601.585031019099,5655.1
2599.0773837370657,5652.4
2613.643309852943,5666.0
2613.314140024935,5666.2
2607.513921094041,5660.3
2600.156018117167,5652.1
2620.0317902967267,5670.6
2634.3114009955975,5685.9
2631.8860009469536,5685.2
2651.5687493261094,5705.5
2686.5068353398365,5742.8
2665.66841390087,5726.8
2728.8904077086354,5790.8
2698.450141433982,5767.6
2689.9956993911064,5760.4
2695.261027341412,5766.3
2695.5480017558784,5768.0
2693.345294676034,5767.0
2683.5103102586145,5758.0
2676.5637872373104,5750.9
2680.214390721552,5754.1
2713.07096926706,5787.3
2728.948778768356,5806.8
2731.901826317296,5813.5
2730.206597996315,5814.6
2766.0559916826664,5852.4
2754.606642224243,5846.2
2785.619632132661,5879.5
2757.0574706399298,5856.1
2767.5823123246055,5867.3
2788.5649139774546,5890.6
2775.56286498068,5881.6
2812.211879042282,5919.8
2799.0023461127694,5911.9
2807.142317630517,5922.3
2821.3701774949277,5939.5
2812.624360236234,5934.6
2749.1833674157015,5873.2
2779.3255049726176,5899.0
2695.627350755037,5816.7
2721.32777149342,5835.0
2704.6429961633803,5817.2
2686.910510522048,5796.9
2647.5055226975433,5754.2
2685.647930795637,5786.4
2656.306737885846,5757.3
2706.405001855115,5804.0
2721.2151207028046,5821.7
2729.8538371264913,5833.0
2719.4918118108835,5825.0
2748.0031780387144,5854.0
2719.165087691321,5828.6
2701.3263365946877,5810.0
2733.8805418217307,5840.8
2691.5764498412827,5801.0
2720.997343057948,5827.6
2651.3198160269694,5759.6
2628.3034680535266,5730.5
2648.971045077505,5745.7
2660.67867913407,5756.1
2641.4111578735206,5736.7
2543.2936842484196,5636.2
2536.2323548514173,5617.8
2400.6992658904333,5475.0
2359.4603556522557,5415.1
2402.222313421008,5442.3
2354.4087433532973,5388.0
2398.1527901012214,5420.9
2420.2249637597547,5439.4
2438.2366729589003,5455.5
2456.2358743468844,5472.6
2403.214739994624,5419.6
2433.30839673941,5443.4
2436.9214361817567,5445.8
2447.7595313800616,5455.2
2471.534441900735,5478.4
2542.6373616891597,5550.8
2525.5401261237803,5540.9
2530.580052709745,5547.8
2512.819539984807,5531.8
2448.597800879226,5466.9
2454.7681064208123,5466.4
2507.175706293173,5515.7
2530.068197719561,5541.5
2513.594786988362,5528.3
2601.491089185538,5616.2
2597.699109969312,5621.3
2567.6112827531806,5595.7
2576.9757738117255,5605.2
2522.59642518033,5552.5
2528.2536611572777,5554.0
2535.2184401654076,5559.6
2561.801223602169,5586.0
2569.181528898999,5595.8
2618.9871276828785,5647.6
2669.1498665004906,5704.0
2661.2645560209003,5704.8
2619.3352763114917,5667.5
2666.1260878554094,5713.7
2641.9091512332707,5694.8
2599.4766347353816,5653.4
2604.2310034662437,5655.3
2618.427531492023,5669.0
2617.799056341274,5669.7
2646.368068670944,5699.1
2660.678262223304,5717.0
2650.1961394269965,5710.2
2662.9140968168786,5724.4
2672.60219884763,5736.8
2631.5244022712905,5698.7
2541.5130580998284,5606.8
2539.017895179558,5594.9
2517.072507040952,5567.8
2582.831238523283,5628.0
2548.0086653294215,5596.1
2590.7079659905153,5636.2
2539.292024136719,5587.5
2567.450807935092,5611.7
